countrycode,year,test,subject,idgrade,name,povline,seqpov,seqmean,mean,sd,indicator,model,type,value
PAN,2018,PISA,science,8,PAN_2018_score_pisa_science_8,407.4700012207031,0,0,364.623779296875,.2485375553369522,7,1,4,1
PAN,2018,PISA,science,8,PAN_2018_score_pisa_science_8,407.4700012207031,0,0,364.623779296875,.2485375553369522,7,2,4,1
PAN,2018,PISA,science,8,PAN_2018_score_pisa_science_8,407.4700012207031,0,0,364.623779296875,.2485375553369522,8,1,4,1
PAN,2018,PISA,science,8,PAN_2018_score_pisa_science_8,407.4700012207031,0,0,364.623779296875,.2485375553369522,8,2,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,1,1,69.25390625
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,1,2,-2.244670629501343
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,1,3,-.2333678007125854
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,2,1,68.5
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,2,2,-2.353013515472412
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,1,2,3,-.2446317076683044
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,1,1,15.0491828918457
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,1,2,-3.601838350296021
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,1,3,.5215685963630676
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,2,1,15.03617191314697
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,2,2,-3.555680990219116
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,2,2,3,.5263673663139343
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,1,1,4.742395877838135
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,1,2,-4.346658229827881
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,1,3,1.340167999267578
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,2,1,4.819499015808105
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,2,2,-4.239723682403564
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,3,2,3,1.351285457611084
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,4,1,1,-.6522522568702698
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,4,2,1,.1388313472270966
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,5,1,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,5,2,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,6,1,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,6,2,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,7,1,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,7,2,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,8,1,4,1
PER,2009,PISA,math,8,PER_2009_score_pisa_math_8,407.4700012207031,0,0,365.1072692871094,.2650333344936371,8,2,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,1,1,65.1531982421875
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,1,2,-2.339706420898438
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,1,3,-.2169008851051331
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,2,1,64.40000152587891
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,2,2,-2.386759042739868
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,1,2,3,-.2212628722190857
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,1,1,15.00934219360352
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,1,2,-3.340842962265015
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,1,3,.5975850820541382
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,2,1,15.02771186828613
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,2,2,-3.285416126251221
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,2,2,3,.6027234196662903
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,1,1,5.131058216094971
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,1,2,-3.850388765335083
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,1,3,1.457643747329712
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,2,1,5.220200538635254
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,2,2,-3.757522583007813
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,3,2,3,1.46625280380249
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,4,1,1,-.6128848195075989
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,4,2,1,.1505736857652664
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,5,1,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,5,2,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,6,1,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,6,2,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,7,1,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,7,2,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,8,1,4,1
PER,2009,PISA,read,8,PER_2009_score_pisa_read_8,407.4700012207031,0,0,369.6957702636719,.2943169772624969,8,2,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,1,1,67.71387481689453
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,1,2,-2.437577724456787
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,1,3,-.2280318439006805
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,2,1,66.83000183105469
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,2,2,-2.532586336135864
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,1,2,3,-.2369197607040405
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,1,1,14.21264171600342
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,1,2,-3.764341354370117
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,1,3,.5543028116226196
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,2,1,14.20999145507813
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,2,2,-3.703028917312622
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,2,2,3,.5600385069847107
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,1,1,4.414542198181152
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,1,2,-4.439010620117188
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,1,3,1.397639989852905
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,2,1,4.507663726806641
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,2,2,-4.304814338684082
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,3,2,3,1.410193800926208
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,4,1,1,-.6573330163955688
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,4,2,1,.1359752118587494
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,5,1,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,5,2,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,6,1,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,6,2,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,7,1,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,7,2,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,8,1,4,1
PER,2009,PISA,science,8,PER_2009_score_pisa_science_8,407.4700012207031,0,0,369.3517761230469,.2613330185413361,8,2,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,1,1,70.19729614257813
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,1,2,-2.316315889358521
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,1,3,-.2237894237041473
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,2,1,69.30000305175781
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,2,2,-2.444683313369751
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,1,2,3,-.2361915707588196
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,1,1,14.10660076141357
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,1,2,-3.976202249526978
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,1,3,.5192273259162903
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,2,1,14.08294773101807
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,2,2,-3.920844793319702
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,2,2,3,.5245756506919861
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,1,1,4.06587553024292
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,1,2,-4.939022541046143
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,1,3,1.329590678215027
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,2,1,4.133595943450928
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,2,2,-4.813897132873535
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,3,2,3,1.341679573059082
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,4,1,1,-.6853826642036438
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,4,2,1,.1287335008382797
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,5,1,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,5,2,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,6,1,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,6,2,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,7,1,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,7,2,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,8,1,4,1
PER,2012,PISA,math,8,PER_2012_score_pisa_math_8,407.4700012207031,0,0,368.1025390625,.2412055283784866,8,2,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,1,1,60.14435958862305
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,1,2,-2.82910680770874
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,1,3,-.1619047671556473
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,2,1,59.63000106811523
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,2,2,-2.823153257369995
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,1,2,3,-.16156405210495
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,1,1,12.33751487731934
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,1,2,-3.874916791915894
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,1,3,.7210171222686768
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,2,1,12.37754726409912
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,2,2,-3.817594051361084
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,2,2,3,.7242976427078247
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,1,1,3.812914371490479
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,1,2,-4.471436023712158
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,1,3,1.629651188850403
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,2,1,3.886149883270264
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,2,2,-4.370082378387451
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,3,2,3,1.635451436042786
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,4,1,1,-.6520773768424988
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,4,2,1,.1378296464681625
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,5,1,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,5,2,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,6,1,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,6,2,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,7,1,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,7,2,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,8,1,4,1
PER,2012,PISA,read,8,PER_2012_score_pisa_read_8,407.4700012207031,0,0,384.1512145996094,.2651609778404236,8,2,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,1,1,67.99880218505859
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,1,2,-2.728457689285278
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,1,3,-.2300548255443573
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,2,1,67.08999633789063
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,2,2,-2.852710008621216
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,1,2,3,-.2405313700437546
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,1,1,12.63011646270752
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,1,2,-4.383862018585205
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,1,3,.5460500121116638
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,2,1,12.61694145202637
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,2,2,-4.317453384399414
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,2,2,3,.5516493320465088
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,1,1,3.449491500854492
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,1,2,-5.32288646697998
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,1,3,1.38255763053894
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,2,1,3.52445125579834
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,2,2,-5.159663200378418
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,3,2,3,1.396320104598999
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,4,1,1,-.7110334634780884
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,4,2,1,.1180655583739281
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,5,1,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,5,2,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,6,1,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,6,2,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,7,1,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,7,2,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,8,1,4,1
PER,2012,PISA,science,8,PER_2012_score_pisa_science_8,407.4700012207031,0,0,373.1134338378906,.2232149690389633,8,2,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,1,1,61.00772476196289
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,1,2,-3.079524755477905
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,1,3,-.1580265611410141
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,2,1,60.2400016784668
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,2,2,-3.116813182830811
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,1,2,3,-.1599400192499161
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,1,1,10.99268913269043
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,1,2,-4.549845695495605
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,1,3,.7152082920074463
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,2,1,11.00372409820557
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,2,2,-4.474510192871094
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,2,2,3,.7190741896629333
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,1,1,2.922909498214722
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,1,2,-5.521744728088379
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,1,3,1.614019870758057
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,2,1,2.991695165634155
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,2,2,-5.356180191040039
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,3,2,3,1.622515797615051
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,4,1,1,-.7054385542869568
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,4,2,1,.1208722367882729
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,5,1,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,5,2,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,6,1,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,6,2,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,7,1,4,1
PER,2015,PISA,math,8,PER_2015_score_pisa_math_8,407.4700012207031,0,0,386.5605773925781,.2271073013544083,7,2,4,1
